[    3932ms] [INFO] Slow network is detected. See https://www.chromestatus.com/feature/5636954674692096 for more details. Fallback font will be used while loading: https://fonts.gstatic.com/s/figtree/v9/_Xms-HUzqDCFdgfMm4S9DaRvzig.woff2 @ https://sbxkedebah-v2.npontu.com/clients/sign-in:0
[    4031ms] [VERBOSE] [DOM] Input elements should have autocomplete attributes (suggested: "username"): (More info: https://goo.gl/9p2vKq) %o @ https://sbxkedebah-v2.npontu.com/clients/sign-in:0
[ 4078619ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4138622ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4198626ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4258629ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4318635ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4341331ms] [ERROR] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: Error in connection establishment: net::ERR_NETWORK_IO_SUSPENDED @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:8
[ 4558483ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4618488ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4678490ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4738491ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4798495ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4858499ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4918505ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4950542ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4965549ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
